0,141.306235557622
16.2093822625511,152.437660252852
32.4187645251022,163.169224223533
48.6281467876534,173.495306401451
132.659896302602,221.078960719298
216.691645817551,258.76122765881
300.7233953325,287.489254669628
384.755144847449,308.678640764603
493.022945503152,327.242312798868
601.290746158855,338.848569349309
709.558546814557,346.026642700986
817.82634747026,350.47820456435
926.094148125963,353.233169730091
1079.20584677774,355.447704915263
1232.31754542951,356.500539719453
1385.42924408129,356.954015391501
1538.54094273306,357.165431539429
1691.65264138484,357.297330757442
1844.76434003662,357.387221367622
2124.76434003662,357.445492820788
2404.76434003662,357.431802152513
2684.76434003662,357.420954784829
2964.76434003662,357.428992217269
3244.76434003662,357.424747555758
3524.76434003662,357.423225817307
3804.76434003662,357.425603087963
4084.76434003662,357.426296543431
4364.76434003662,357.427892134479
4644.76434003662,357.428459573216
4924.76434003662,357.42826482211
5204.76434003662,357.428425775389
5484.76434003662,357.428369671417
5764.76434003662,357.428415333455
6044.76434003662,357.428399177449
6324.76434003662,357.428412133845
6604.76434003662,357.428407483239
6884.76434003662,357.428411160166
7164.76434003662,357.428409821943
7444.76434003662,357.428410865596
7724.76434003662,357.428410480651
8004.76434003662,357.428410776926
8284.76434003662,357.428410666232
8564.76434003662,357.428410750352
8844.76434003662,357.428410718531
9124.76434003662,357.428410742419
9404.76434003662,357.428410733273
9684.76434003662,357.428410740058
9964.76434003662,357.428410737431
10244.7643400366,357.428410739358
10524.7643400366,357.428410738603
10804.7643400366,357.42841073915
11084.7643400366,357.428410738934
11364.7643400366,357.428410739089
11644.7643400366,357.428410739027
11924.7643400366,357.428410739071
12204.7643400366,357.428410739053
12484.7643400366,357.428410739066
12764.7643400366,357.428410739061
13044.7643400366,357.428410739064
13324.7643400366,357.428410739063
13604.7643400366,357.428410739064
13884.7643400366,357.428410739064
14000,357.428410739064
