0,2257055.02201426
0.196449188375032,2257055.02528036
0.392898376750064,2257055.02491008
0.589347565125096,2257055.02495531
2.55383944887542,2257055.02552396
4.51833133262574,2257055.02605314
6.48282321637606,2257055.0265379
26.1277420538793,2257055.02862963
45.7726608913825,2257055.02912874
65.4175797288857,2257055.029071
280,2257054.9985837
494.582420271114,2257054.98938369
560,2257054.99651075
625.417579728886,2257054.99801131
690.835159457771,2257054.99786227
756.252739186657,2257054.99783052
840,2257054.99850625
923.747260813343,2257054.99833083
1007.49452162669,2257054.99836632
1091.24178244003,2257054.99838263
1120,2257054.99980137
1148.75821755997,2257054.99982751
1177.51643511994,2257054.99982018
1206.27465267991,2257054.99982029
1400,2257055.0011924
1593.72534732009,2257055.00118176
1680,2257055.00260834
1766.27465267991,2257055.00260079
1852.54930535983,2257055.0025959
1938.82395803974,2257055.00259611
1960,2257055.00407074
1981.17604196026,2257055.00407176
2002.35208392051,2257055.00406097
2023.52812588077,2257055.00405796
2240,2257055.00558064
2456.47187411923,2257055.00556303
2520,2257055.00714149
2583.52812588077,2257055.00713253
2647.05625176154,2257055.00712403
2710.58437764232,2257055.00712243
2800,2257055.00875787
2889.41562235768,2257055.00874469
2978.83124471537,2257055.00873699
3068.24686707305,2257055.00873539
3080,2257055.01043036
3091.75313292695,2257055.01043743
3103.5062658539,2257055.01042495
3115.25939878085,2257055.01041938
3232.79072805035,2257055.01040998
3360,2257055.01216199
3487.20927194965,2257055.01214463
3614.4185438993,2257055.01213742
3640,2257055.01395465
3665.5814561007,2257055.01395348
3691.1629122014,2257055.01394016
3716.7443683021,2257055.01393664
3920,2257055.01581129
4123.2556316979,2257055.01578833
4200,2257055.01773252
4276.7443683021,2257055.01771903
4353.4887366042,2257055.01770902
4430.2331049063,2257055.01770687
4480,2257055.01972305
4529.7668950937,2257055.01971318
4579.5337901874,2257055.01970095
4629.3006852811,2257055.01969853
4760,2257055.0217835
4890.6993147189,2257055.02176242
5021.3986294378,2257055.0217539
5040,2257055.02391674
5058.6013705622,2257055.02391983
5077.20274112439,2257055.02390339
5095.80411168659,2257055.02389794
5281.81781730856,2257055.02388783
5320,2257055.02612622
5358.18218269144,2257055.02611883
5396.36436538287,2257055.02610394
5434.54654807431,2257055.02610078
5600,2257055.02841352
5765.45345192569,2257055.02838743
5880,2257055.03078103
5994.54654807431,2257055.03075931
6109.09309614862,2257055.03074883
6160,2257055.03323383
6210.90690385138,2257055.0332215
6261.81380770276,2257055.03320654
6312.72071155414,2257055.03320356
6440,2257055.03577295
6567.27928844586,2257055.03574731
6694.55857689172,2257055.03573668
6720,2257055.03840171
6745.44142310828,2257055.03840009
6770.88284621657,2257055.03838051
6796.32426932485,2257055.03837532
7000,2257055.04112446
7203.67573067515,2257055.04109072
7280,2257055.04394195
7356.32426932485,2257055.04392226
7432.64853864971,2257055.04390753
7508.97280797456,2257055.04390437
7560,2257055.04686111
7611.02719202544,2257055.0468462
7662.05438405088,2257055.04682844
7713.08157607631,2257055.04682492
7840,2257055.04988281
7966.91842392369,2257055.04985235
8093.83684784737,2257055.04983969
8120,2257055.05301135
8146.16315215263,2257055.05300884
8172.32630430526,2257055.05298567
8198.48945645789,2257055.05297964
8400,2257055.05625172
8601.51054354211,2257055.05621173
8680,2257055.05960487
8758.48945645789,2257055.0595809
8836.97891291577,2257055.05956358
8915.46836937366,2257055.05955983
8960,2257055.063079
9004.53163062634,2257055.0630641
9049.06326125268,2257055.0630419
9093.59489187902,2257055.06303742
9240,2257055.06667527
9386.40510812098,2257055.06663645
9520,2257055.07039777
9653.59489187902,2257055.07036074
9800,2257055.07425345
9946.40510812098,2257055.07421331
10080,2257055.07824562
10213.594891879,2257055.07820582
10360,2257055.08237916
10506.405108121,2257055.08233608
10640,2257055.08665909
10773.594891879,2257055.08661641
10920,2257055.09109062
11066.405108121,2257055.09104443
11200,2257055.09567913
11333.594891879,2257055.09563336
11480,2257055.10043016
11626.405108121,2257055.10038064
11760,2257055.10534949
11893.594891879,2257055.10530042
12040,2257055.11044307
12186.405108121,2257055.11038997
12320,2257055.11571708
12453.594891879,2257055.11566447
12600,2257055.1211779
12746.405108121,2257055.12112097
12880,2257055.12683216
13013.594891879,2257055.12677576
13160,2257055.1326867
13306.405108121,2257055.13262567
13440,2257055.13874863
13573.594891879,2257055.13868816
13720,2257055.14502529
13866.405108121,2257055.14495986
14000,2257055.15152428
